Sample,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
90%:10% Jurkat:293T,-30.30349561,9.670400638,2.110631173,6.57741137,-5.756761077,6.377645433,-0.529422506,1.345671722,6.812634332,1.388596519
90%:10% Jurkat:293T,16.20873852,9.241039931,0.968596396,6.28404131,4.336545549,-5.067312283,-1.233707849,-0.474735394,-2.876741502,3.49651528
90%:10% Jurkat:293T,12.78731569,18.68073207,2.493313336,0.943353871,-3.442627424,8.334785205,-0.035713194,0.005688643,9.240979615,-7.138398846
90%:10% Jurkat:293T,17.02429328,11.28709509,6.044144641,-8.140557547,2.377239632,-5.539774804,-3.866743674,0.751457014,-4.646468921,-0.518047393
90%:10% Jurkat:293T,14.01863792,16.23768561,8.74567712,-4.18166365,10.85312388,2.124483751,7.998373244,0.752065409,6.052015276,-0.497883203
90%:10% Jurkat:293T,15.05064173,6.721704231,-5.373628312,5.291037425,-5.910610073,7.492449523,3.578465939,-1.215532355,-6.638223599,-3.893753592
90%:10% Jurkat:293T,15.50482543,11.91387216,-4.221924368,-7.210173017,-0.465486858,-16.67103041,10.53567759,2.122597013,0.941724363,-2.959361801
90%:10% Jurkat:293T,15.28512331,2.552722562,-1.107593511,-9.290299412,2.435845037,7.003083305,3.047103615,-3.494995503,-5.443341031,-2.500283706
90%:10% Jurkat:293T,14.91451895,7.224132079,-14.61681647,1.517911539,-7.473758487,6.054253302,3.149103174,-0.139906113,-6.020991165,-0.473550747
90%:10% Jurkat:293T,12.30306056,8.191164674,-6.334015957,2.079158201,0.959702095,-4.580905195,7.98570838,0.7507969,1.891314541,-8.060913721
90%:10% Jurkat:293T,12.48709718,-4.839448387,-8.555131665,-10.38226636,7.50638143,-0.925934688,-2.464391954,-0.557543138,0.359151649,1.249943659
90%:10% Jurkat:293T,12.99935703,-14.5093461,-32.62352077,-35.86777414,-16.96256253,-21.19989821,12.8721189,4.452239264,3.274187412,-4.150803321
90%:10% Jurkat:293T,-36.21273945,1.83331926,-4.617550188,1.482150644,0.962415084,3.303640732,4.821732975,1.806368876,3.605633756,3.798266915
90%:10% Jurkat:293T,12.48220598,6.439227017,-9.192905973,2.754585668,5.560175996,-1.248969481,4.065291624,0.391953816,2.349766024,4.58213467
90%:10% Jurkat:293T,12.97318957,8.125131376,-12.89419879,5.086563821,-5.286425092,0.895964951,4.524447692,0.600661334,-2.538834379,1.39763972
90%:10% Jurkat:293T,10.84659294,-12.14976399,-23.24444478,-3.954368767,1.375084722,1.354168348,1.275397201,-0.109957116,2.352117778,0.824330077
90%:10% Jurkat:293T,14.93385376,16.85396508,0.48642234,6.936135514,0.186593626,-8.219373135,0.836640011,-0.431401376,-0.796560392,3.448989612
90%:10% Jurkat:293T,15.02743881,11.12054741,6.329729857,0.055393247,5.100827987,-9.919437138,-2.032972133,-0.180796541,-4.655991681,7.770315354
90%:10% Jurkat:293T,11.03352459,-14.00981651,-9.846020975,-3.765788049,10.98014371,0.938945799,-3.452219892,-2.665655685,-2.46074425,-1.307687117
90%:10% Jurkat:293T,13.48140729,0.091948251,-10.84222428,-0.745605946,6.442801669,-6.406915143,1.80370041,-0.022328772,-0.015318378,0.521435869
90%:10% Jurkat:293T,13.23100746,0.02908773,-18.68393963,-11.47303212,-1.808807382,0.008749557,-9.710122293,1.416379856,5.400578959,2.362496688
90%:10% Jurkat:293T,-11.18856693,-9.898065088,-1.096927705,-1.394030307,11.40915063,2.899831506,2.056897717,-0.56488165,-5.819773409,-1.125750133
90%:10% Jurkat:293T,16.22387955,19.71056659,6.596595472,8.295210173,2.713528546,-10.79646962,-1.258319216,-1.020876322,-2.027674901,4.810704512
90%:10% Jurkat:293T,13.215646,12.63164088,7.389111174,2.918678855,7.991520755,2.089925987,-5.299143302,-0.09586675,0.304985152,2.094812969
90%:10% Jurkat:293T,15.25415392,12.13152356,3.071195322,-0.52306706,-3.363355449,9.284411365,5.234660232,0.116267533,-0.932211992,0.547685159
90%:10% Jurkat:293T,14.7786058,-0.426332239,-0.597991028,-5.750516625,5.917786296,-0.340911338,-3.802812859,0.649555367,-3.961923699,-1.239765627
90%:10% Jurkat:293T,14.54919766,10.73480887,-0.515334054,-4.100913751,-4.780625329,7.916525586,-0.236571522,-0.386926603,-3.238703295,2.609364456
90%:10% Jurkat:293T,12.63536813,-2.434137,-2.217550971,-13.24549067,7.178113363,8.044070933,-5.106668102,-0.028293979,-1.598783976,0.298332166
90%:10% Jurkat:293T,14.04164968,12.96169547,0.442361764,-1.081378833,-3.626069933,-11.1808085,-2.696586854,0.032923305,7.636357388,-3.383042888
90%:10% Jurkat:293T,14.02351275,11.03999033,-2.099111652,8.973224545,4.770766891,-1.105520785,9.09978719,0.91215259,7.235054871,-6.682599543
90%:10% Jurkat:293T,11.54576954,5.808694945,-11.99761258,7.678434653,2.858991718,3.497012935,1.316683276,-1.097521405,0.345670643,1.998569724
90%:10% Jurkat:293T,12.3592814,10.03871395,3.567418551,2.893107677,7.514394593,-4.619909147,-4.520765273,0.245315548,2.359183042,0.352976768
90%:10% Jurkat:293T,13.39482659,3.941959368,-1.445097909,2.025294993,3.27599455,-9.853546655,-4.590940111,0.755933921,6.604756729,-6.105202641
90%:10% Jurkat:293T,13.52998991,4.909151985,-0.578219937,-7.048239108,5.808903778,-5.884262208,-5.071739713,0.1997839,-3.969988006,-0.165995024
90%:10% Jurkat:293T,14.39081683,3.889143449,-5.327021411,3.569463463,6.170932825,-4.302196229,-3.524820665,0.39043313,2.400971293,1.631094994
90%:10% Jurkat:293T,12.66544825,-1.663330753,-5.693642473,-7.292828302,0.781212882,4.470103846,-9.300221418,-0.048183313,-4.422935616,-1.187584408
90%:10% Jurkat:293T,14.95279489,4.021232195,7.574526415,-5.170845551,7.467949968,4.985723209,-2.232366944,-0.123896365,-0.810733195,-1.67251686
90%:10% Jurkat:293T,13.58513253,5.74828447,-12.72433129,-0.133593754,-3.244919348,3.920141682,3.540734859,0.043121403,-0.515073139,-1.142564007
90%:10% Jurkat:293T,11.89558788,0.851457502,-2.122190976,-17.61829093,15.21682476,7.03540849,1.445631284,-0.56366822,-5.868963422,4.15022059
90%:10% Jurkat:293T,15.95959973,15.04459692,7.733707964,-8.94378818,-11.28289099,-9.134074197,-4.495898914,0.145477934,-5.042963569,-0.622291351
90%:10% Jurkat:293T,9.349173777,-26.48772019,-33.1061053,-5.601879791,2.413193278,7.094946874,-5.234241757,0.280524907,4.295481693,6.677389898
90%:10% Jurkat:293T,12.15178219,7.978554084,3.754519037,-2.994483007,5.128109387,-3.596314958,-2.77518624,0.892668553,2.006678013,-1.268167826
90%:10% Jurkat:293T,14.2214834,1.151738014,2.540339488,-2.172217183,10.59753443,-7.303794424,-5.940470668,0.194551725,-1.210991743,5.021083299
90%:10% Jurkat:293T,13.51173136,15.17852774,-2.800522424,-1.833483415,-12.46531062,4.530929477,4.417807528,0.48539289,4.233597521,-3.15927044
90%:10% Jurkat:293T,14.84526773,9.021629959,10.88166278,0.813260449,3.329065669,8.467178925,-3.491939408,-1.143275808,-0.315883113,-0.297885267
90%:10% Jurkat:293T,15.75547,4.002774939,-3.098122119,3.369824635,1.4170713,-7.147639024,-0.176634589,-0.078886813,-0.823480127,4.562623374
90%:10% Jurkat:293T,13.75800896,6.135934597,-3.021867645,8.221760254,-0.16318986,0.112313216,1.777818585,-0.486283999,-5.858222709,-1.128885799
90%:10% Jurkat:293T,12.32817942,4.956082881,-18.03564403,6.615943572,-8.241000885,2.021821518,-1.475161933,-1.07026599,-3.369634974,0.03707592
90%:10% Jurkat:293T,13.24744795,7.135272375,-7.029059583,0.306717726,1.412314781,-8.732414379,6.075168013,0.704725005,-0.57536658,-0.797043149
90%:10% Jurkat:293T,12.16924287,0.36578712,-8.565599367,6.358786134,4.939474753,0.863570954,3.123418856,-0.294503521,-1.734427019,2.481630461
90%:10% Jurkat:293T,13.67657576,6.905247112,-0.929072491,-1.624604875,2.66955504,4.647709402,-3.679494628,-3.532519453,-4.835178549,-4.11248078
90%:10% Jurkat:293T,13.99279293,-4.168332241,-5.411145402,2.445243594,10.47626751,-4.172525287,-2.40600238,0.128989286,1.017898876,3.786698949
90%:10% Jurkat:293T,14.19009593,11.89889103,0.593286127,-3.461229849,4.709611599,-5.230683973,-6.062700859,-0.386866455,-2.770173819,2.760930438
90%:10% Jurkat:293T,-37.45878718,5.301871914,4.954626266,-5.232129906,7.232721001,7.184305552,0.026929127,-0.002874116,2.081125975,-0.02797643
90%:10% Jurkat:293T,13.99848016,6.244900809,-0.885060686,-1.603985519,7.186566321,-1.918426351,-5.106337544,0.295285337,-3.767000817,0.460710581
90%:10% Jurkat:293T,14.03558613,4.991947257,-10.93625812,6.562618246,-1.118436937,3.466405994,1.735452325,-1.034985461,-4.844102644,-0.596933223
90%:10% Jurkat:293T,13.04081244,5.259858326,-9.532166814,5.833483948,4.477294605,2.957504283,6.345195254,-0.485704407,-3.922763283,1.732847455
90%:10% Jurkat:293T,14.75128154,15.31141974,-3.483115545,7.317296701,6.026893667,-4.838967272,-5.106752709,0.142060053,3.685180741,2.313916194
90%:10% Jurkat:293T,17.14516231,10.84644622,2.059915047,6.309764408,2.053022352,-5.240068379,1.516466906,-0.559594169,-0.89540635,3.566382346
90%:10% Jurkat:293T,12.5199048,-1.540838864,-3.606297484,-10.66813959,3.35014683,4.476762588,-9.715996888,-0.435251817,1.168517377,-7.60811568
90%:10% Jurkat:293T,15.68384295,10.57089203,-10.60521636,6.296170927,-7.574770993,1.881871829,0.120678751,-0.765402584,-4.53741119,-2.557204108
90%:10% Jurkat:293T,10.54581838,1.735322269,-12.00289069,-8.349503361,-1.535241595,-10.26910883,4.289338029,1.291890372,-6.785367898,-0.247280432
90%:10% Jurkat:293T,14.97979179,6.142652174,4.116017853,-4.708836535,7.194571789,0.706806573,-3.805780976,0.000485827,-2.292966169,0.01701364
90%:10% Jurkat:293T,14.47829636,11.03856037,-6.706983662,5.110067963,-1.834079766,-4.358804833,2.256635945,-0.192719186,-3.802604868,-0.586508783
90%:10% Jurkat:293T,13.08925894,22.7423226,4.003842363,-8.737749134,-1.550036102,4.095983758,5.4979988,0.402113799,5.322049728,3.766617669
90%:10% Jurkat:293T,14.92468839,11.93918246,2.292103904,-3.949449776,-3.221368631,6.0102543,-0.321143346,-0.625804215,1.136386296,-1.239209924
90%:10% Jurkat:293T,13.51518489,9.052699336,5.652499247,2.242706115,6.120878616,-9.064440371,-2.279557003,1.049570262,7.050484211,-8.015537293
90%:10% Jurkat:293T,14.88425639,6.743851008,-2.313376644,3.442080044,10.0234381,-4.072067485,-0.477949996,0.556105378,3.7121935,2.537121243
90%:10% Jurkat:293T,14.93049896,13.47205725,2.913696909,2.427199279,-3.973694298,7.652338292,0.334955577,-0.670501119,-1.682370457,-1.234334761
90%:10% Jurkat:293T,12.0529594,3.427155277,-10.034852,0.899944968,-5.627659718,5.96839895,-1.433744685,-0.58245313,-5.091215061,1.555429408
90%:10% Jurkat:293T,14.72855316,10.45109221,2.728267571,-7.970734892,6.222929988,-1.080127159,-6.118612149,-0.570295522,-3.675451487,-0.55573861
90%:10% Jurkat:293T,12.29389426,11.32754887,5.290254188,-7.393266322,2.591913833,-1.706883629,-3.86001236,0.552824178,-0.298722516,-8.247623209
90%:10% Jurkat:293T,15.02739691,21.99268208,2.160394873,0.327325618,-7.064140933,-10.72892795,-7.103262623,-0.332342769,-1.461540095,-1.257203736
90%:10% Jurkat:293T,13.62479812,10.9595423,-1.207478731,7.075695148,-1.192228327,9.27429098,5.868463682,-0.587361899,-3.343330678,-2.677028803
90%:10% Jurkat:293T,-29.85306188,5.189257624,-5.737516296,6.539281735,-3.972623839,4.810077473,-0.988360093,1.433714458,1.993765166,-2.204946395
90%:10% Jurkat:293T,-32.41267974,-1.134711371,-6.215449258,-7.756999825,0.236066773,2.252699227,-7.407322054,1.213056545,2.292827651,-2.000557921
90%:10% Jurkat:293T,13.51260873,10.46765887,3.146762295,6.607051038,5.054564335,-10.34026295,-4.355888489,-0.050104957,-0.054599391,0.736029444
90%:10% Jurkat:293T,14.45388652,0.603224547,-6.888777157,2.598886766,-0.227463132,3.145972119,0.468589478,-0.480465272,-6.644173811,-1.323396676
90%:10% Jurkat:293T,13.66553865,20.70425388,6.457002264,-2.029142082,-8.452013616,3.494828725,-1.993254478,-0.569252669,0.216403927,2.560217771
90%:10% Jurkat:293T,13.25435725,2.477182939,-9.498406604,4.355653883,3.984915844,-2.306662344,7.983000652,-0.078140927,0.414220098,-0.588759118
90%:10% Jurkat:293T,12.77199873,-7.577363122,-9.086271586,0.032197929,5.208497066,8.377963237,2.363314059,-0.022468659,-3.481174417,0.576854254
90%:10% Jurkat:293T,12.8988975,8.561343315,-0.44482974,-3.076468794,-4.614196967,6.624300278,11.55825611,0.642655951,-1.383412043,-0.265582958
90%:10% Jurkat:293T,13.7047673,9.761089094,-1.576222026,-0.60282223,-5.768484769,8.184360707,-0.639709986,-0.752637584,-4.750868976,0.707575683
90%:10% Jurkat:293T,12.96394083,3.737147033,-8.171940863,3.920349127,7.503684525,-0.639516111,-4.380549221,0.083195191,1.40496998,3.458557033
90%:10% Jurkat:293T,14.19710548,8.705717443,0.164553143,10.35176779,8.234738697,-0.19389051,4.5667441,-0.315885297,-1.611982658,2.741802206
90%:10% Jurkat:293T,15.60247014,15.58569553,-7.054184828,7.369927704,-3.354513852,-7.649543227,-2.10272844,1.223119365,9.541148693,2.384715923
90%:10% Jurkat:293T,13.49732976,13.04426698,5.17431972,3.442768884,8.444752779,-4.842564374,-2.29378653,0.294592216,0.930951306,0.939134905
90%:10% Jurkat:293T,-36.87877425,-8.053657549,-6.837833944,-13.64577359,4.801836217,4.07344162,-2.463061582,0.754787289,-3.390440429,2.642373502
90%:10% Jurkat:293T,9.223330377,6.185265224,-12.69104306,2.585677208,-4.693752755,1.327592333,2.417774042,-0.612096153,-5.393691001,-1.712144105
90%:10% Jurkat:293T,12.3702646,15.0824247,0.706099766,0.224910352,1.474952433,-6.159757006,-7.588668257,0.132650763,-3.842581685,0.74785953
90%:10% Jurkat:293T,13.62135884,2.439659468,-7.621943184,4.771250315,1.368371904,-3.725954463,2.299371439,-0.628388162,-0.061091267,1.502726897
90%:10% Jurkat:293T,13.59881795,2.510329126,-7.614079419,-1.918462551,-2.711713418,3.177966357,3.216749913,0.494564107,-2.203306341,-3.54594955
90%:10% Jurkat:293T,15.3115775,5.939716771,4.563662378,-4.711630568,3.327450195,5.832359433,-9.9119919,-0.860965323,-3.81809337,0.738573732
90%:10% Jurkat:293T,13.69134665,3.58503439,-0.855724802,-10.04210591,3.987943747,2.849577432,-7.243122457,-0.210219879,-5.276438935,-2.119243368
90%:10% Jurkat:293T,17.28135675,12.83718088,6.988581307,-9.469139966,-3.694151313,3.722856118,8.586191466,0.107725491,-0.197727137,-3.425958234
90%:10% Jurkat:293T,-36.38763818,12.41997854,8.261593875,5.458105174,-2.688149428,5.961868023,6.815867565,0.937336714,3.512726863,4.634580902
90%:10% Jurkat:293T,12.31665299,16.53079303,-0.319795015,1.216924848,0.485290336,-10.65175515,-9.818938921,0.301449668,-2.177144008,5.116014251
90%:10% Jurkat:293T,13.17639516,2.705358886,-8.903216508,4.879136548,2.327241716,0.395173206,3.180261508,-0.074358947,-2.590420515,-0.681106318
90%:10% Jurkat:293T,-40.20608006,-7.420481813,-2.228088339,-7.28273952,13.33549949,0.678359981,1.112275411,-1.704643136,-5.662695463,-3.129512875
90%:10% Jurkat:293T,14.05303997,7.196046832,-6.293351862,0.26105629,-5.968848337,9.198798838,-1.527205815,-0.736089674,-1.894964426,0.670779862
90%:10% Jurkat:293T,11.50050382,-12.01090981,-28.0964922,-5.436443647,-9.983262532,2.367672462,-6.471440189,0.147128001,-2.732598595,2.333245704
90%:10% Jurkat:293T,12.30485767,4.517487776,-8.419759494,6.703454809,3.675952864,2.125056608,4.735604081,-0.411610112,0.09975931,0.755916222
90%:10% Jurkat:293T,14.55336391,2.025200284,-2.886665877,3.957954833,9.527182226,-1.793555462,-1.152287302,-0.411922449,0.784494163,0.428063152
90%:10% Jurkat:293T,14.25923845,9.491698602,8.237037867,2.457599266,1.65330629,-3.561146033,-9.453232229,-0.334637114,-2.534341017,2.573282153
90%:10% Jurkat:293T,14.20073854,20.87626118,1.843118793,-0.214348047,-9.479766027,4.221645254,1.657772047,-0.645333707,-2.328108174,2.085422345
90%:10% Jurkat:293T,12.60149832,2.804216936,-12.08244421,4.415299558,-0.761334017,-2.691422599,-5.344478882,-0.003525553,5.238364741,1.076278676
90%:10% Jurkat:293T,14.3517776,3.346415261,1.636809573,-7.427280691,8.774044021,6.870869077,-4.695763643,0.542284986,7.538995241,-10.725135
90%:10% Jurkat:293T,-26.33019414,8.633617319,-6.92289543,-0.915104737,-16.31871582,-1.616368916,1.513859456,0.662354784,3.376884769,3.576243817
90%:10% Jurkat:293T,12.97156763,6.204299269,-5.076114983,7.085973124,2.73565746,-1.902159888,-0.993069965,-0.801909622,-5.476825616,3.362111279
90%:10% Jurkat:293T,-37.48993094,6.043463685,-2.572421573,3.565959797,-1.53615279,2.436134503,3.433042682,-0.287240274,1.228016127,4.462273752
90%:10% Jurkat:293T,13.39876381,0.634975807,-9.001544651,4.979878905,-0.871228364,-2.776507346,-3.208245411,-0.009672036,-1.644691686,1.844534925
90%:10% Jurkat:293T,-36.9473438,9.446178665,11.56543458,-4.43392364,-0.11453395,5.222573978,1.363072129,0.044606637,4.184879001,5.29427227
90%:10% Jurkat:293T,-36.59192602,6.853298162,-5.865983678,-2.729194753,-4.682252995,-9.386780374,2.18029088,-0.172774855,-7.00414698,0.422039818
90%:10% Jurkat:293T,15.78955575,8.289320657,-3.384932839,-7.194685444,9.201980134,-4.885300667,-1.004635473,1.87652842,5.99167366,-8.256954153
90%:10% Jurkat:293T,12.7490702,6.802594702,-5.163727303,10.22342612,0.922559622,3.653172841,5.10746959,-0.768286406,-3.76530699,1.011481488
90%:10% Jurkat:293T,11.89760776,4.643011413,-8.823841229,2.635110915,-1.212348833,7.824861552,1.37839813,-0.636519952,-3.004069657,-0.533356577
90%:10% Jurkat:293T,13.47999267,8.896168521,-1.669191014,5.198698083,10.76048686,-1.272387598,6.90879353,-1.205197492,2.422031297,1.736740311
90%:10% Jurkat:293T,12.03596041,22.68579442,3.566572128,-5.58874522,-0.283726584,8.730462209,2.797839715,0.269150662,7.977728665,1.664873966
90%:10% Jurkat:293T,11.03567824,0.220776826,-7.866407217,-0.084648015,11.66226797,-3.66126333,1.187387954,1.794084416,8.21326034,-5.940235442
90%:10% Jurkat:293T,-35.28017508,6.431459512,-3.46575489,7.430125188,0.716753932,3.446108886,1.023799649,1.741299807,5.926459131,2.294046626
90%:10% Jurkat:293T,14.28021313,2.666952269,6.111716981,-1.222350863,4.573881525,4.136129267,-4.28156793,-0.86582774,-2.982913487,-2.839756147
90%:10% Jurkat:293T,15.78871542,19.75916052,1.223522624,6.058919462,-0.210889591,-10.44696812,-3.615865279,-0.784884989,0.192250889,2.431352222
90%:10% Jurkat:293T,14.81155462,12.36130576,-3.725971223,5.521616357,-6.763738299,6.50845844,7.32835534,-0.670694829,0.430533837,-4.861945836
90%:10% Jurkat:293T,12.86129659,12.14142938,5.627257715,4.656747704,8.104470996,-1.244530298,-3.920927118,-0.760747623,1.064866645,1.084261964
90%:10% Jurkat:293T,12.07075105,-8.322532855,-8.755428326,-5.481479085,3.433938895,1.592787528,-5.112618547,0.820526834,3.967282687,2.871770914
90%:10% Jurkat:293T,14.47482364,12.72261443,-1.839654126,-2.943428429,4.527993205,-4.265131961,-7.121682339,-0.205433871,-1.978217496,1.021133045
90%:10% Jurkat:293T,13.12158865,5.192586398,-8.88524341,1.241982794,-3.987587746,-1.160982638,6.019714466,0.232829569,-3.653008282,3.590600735
90%:10% Jurkat:293T,14.39701661,15.78560747,3.377982618,-9.355377861,6.670292027,-16.61766913,7.720134391,1.552137436,1.535327823,-0.663504717
90%:10% Jurkat:293T,11.61253978,3.597289502,-9.330140396,7.829068225,4.501146906,-0.970784677,-0.527759825,-0.297178168,0.214226621,4.471181777
90%:10% Jurkat:293T,13.82209546,-2.600588239,-14.97272251,-2.376044212,-7.402205637,7.202582495,-1.038332053,0.434988443,0.663417856,3.767700757
90%:10% Jurkat:293T,16.08864906,12.89018748,6.396371714,-6.66038646,1.057988135,2.551365513,-5.564833284,-1.166181335,-3.341314461,-1.373078305
90%:10% Jurkat:293T,12.31659918,3.505234249,-5.086660301,5.905557824,3.088009413,1.142971491,3.269657102,-1.055996586,-4.430720273,-0.559286937
90%:10% Jurkat:293T,13.83078816,3.075661087,1.624226089,-5.426171453,6.393100793,1.745301209,-6.691220717,0.553721476,0.513446526,-2.500773872
90%:10% Jurkat:293T,14.20627609,10.09303355,-0.474868748,-2.853799437,-7.893226617,7.202338357,-1.690624178,-0.430792215,-3.064226962,1.899193621
90%:10% Jurkat:293T,15.33982939,18.51413282,5.8036349,-5.057802776,-8.940888907,7.402195982,-0.854783996,-0.917908063,7.384577709,1.110532982
90%:10% Jurkat:293T,14.49777733,22.56986238,1.719355869,7.30306523,7.208848792,-6.108986252,2.58769887,-0.121557644,0.298452697,6.317171108
90%:10% Jurkat:293T,14.00316902,12.92769174,-0.072646241,7.272936425,5.641357805,-3.869420738,1.148050692,-1.101120965,-2.444481059,2.788335467
